User_id,Date,itemDescription,year,month,day,day_of_week
2907,2014-02-08,white wine,2014,2,8,5
2937,2014-02-08,pork,2014,2,8,5
2663,2014-02-08,other vegetables,2014,2,8,5
3413,2014-02-08,frankfurter,2014,2,8,5
3704,2014-02-08,soda,2014,2,8,5
2869,2014-02-08,bottled beer,2014,2,8,5
4076,2014-02-08,dessert,2014,2,8,5
2098,2014-02-08,tropical fruit,2014,2,8,5
4297,2014-02-08,UHT-milk,2014,2,8,5
2241,2014-02-08,pet care,2014,2,8,5
2937,2014-02-08,rolls/buns,2014,2,8,5
2663,2014-02-08,waffles,2014,2,8,5
3413,2014-02-08,hard cheese,2014,2,8,5
4297,2014-02-08,shopping bags,2014,2,8,5
3704,2014-02-08,candy,2014,2,8,5
1932,2014-02-08,citrus fruit,2014,2,8,5
2907,2014-02-08,domestic eggs,2014,2,8,5
3721,2014-02-08,specialty chocolate,2014,2,8,5
2408,2014-02-08,beverages,2014,2,8,5
4180,2014-02-08,bottled beer,2014,2,8,5
4076,2014-02-08,other vegetables,2014,2,8,5
4699,2014-02-08,sauces,2014,2,8,5
2857,2014-02-08,yogurt,2014,2,8,5
2256,2014-02-08,beef,2014,2,8,5
2049,2014-02-09,dessert,2014,2,9,6
3509,2014-02-09,bottled water,2014,2,9,6
3417,2014-02-09,whole milk,2014,2,9,6
1817,2014-02-09,whipped/sour cream,2014,2,9,6
3984,2014-02-09,soft cheese,2014,2,9,6
3101,2014-02-09,newspapers,2014,2,9,6
1312,2014-02-09,skin care,2014,2,9,6
2556,2014-02-09,sparkling wine,2014,2,9,6
4588,2014-02-09,detergent,2014,2,9,6
3257,2014-02-09,yogurt,2014,2,9,6
4305,2014-02-09,flower (seeds),2014,2,9,6
2445,2014-02-09,curd,2014,2,9,6
4266,2014-02-09,roll products ,2014,2,9,6
3529,2014-02-09,condensed milk,2014,2,9,6
4588,2014-02-09,mayonnaise,2014,2,9,6
1723,2014-02-09,sweet spreads,2014,2,9,6
2974,2014-02-09,pastry,2014,2,9,6
2907,2014-02-09,candy,2014,2,9,6
4266,2014-02-09,Instant food products,2014,2,9,6
3257,2014-02-09,bottled water,2014,2,9,6
2907,2014-02-09,domestic eggs,2014,2,9,6
2556,2014-02-09,frozen fish,2014,2,9,6
3257,2014-02-09,soda,2014,2,9,6
4588,2014-02-09,dishes,2014,2,9,6
2556,2014-02-09,chewing gum,2014,2,9,6
3529,2014-02-09,dental care,2014,2,9,6
4821,2014-02-09,domestic eggs,2014,2,9,6
2974,2014-02-09,waffles,2014,2,9,6
2808,2014-02-09,rolls/buns,2014,2,9,6
4353,2014-02-09,root vegetables,2014,2,9,6
2443,2014-02-09,pasta,2014,2,9,6
1446,2014-02-09,rolls/buns,2014,2,9,6
3092,2014-02-09,yogurt,2014,2,9,6
1225,2014-02-09,rolls/buns,2014,2,9,6
4821,2014-02-09,rolls/buns,2014,2,9,6
1625,2014-02-09,meat,2014,2,9,6
2478,2014-02-09,citrus fruit,2014,2,9,6
4664,2014-02-09,citrus fruit,2014,2,9,6
1225,2014-02-09,pastry,2014,2,9,6
2443,2014-02-09,pastry,2014,2,9,6
2808,2014-02-09,cereals,2014,2,9,6
2445,2014-02-09,berries,2014,2,9,6
3257,2014-02-09,pastry,2014,2,9,6
4588,2014-02-09,other vegetables,2014,2,9,6
2556,2014-02-09,beef,2014,2,9,6
3529,2014-02-09,curd,2014,2,9,6
4266,2014-02-09,specialty bar,2014,2,9,6
3092,2014-02-09,brown bread,2014,2,9,6
3101,2014-02-09,frozen dessert,2014,2,9,6
1312,2014-02-09,pip fruit,2014,2,9,6
4664,2014-02-09,bottled water,2014,2,9,6
2478,2014-02-09,soda,2014,2,9,6
1625,2014-02-09,butter milk,2014,2,9,6
1723,2014-02-09,citrus fruit,2014,2,9,6
4353,2014-02-09,rolls/buns,2014,2,9,6
4821,2014-02-09,grapes,2014,2,9,6
4305,2014-02-09,tropical fruit,2014,2,9,6
2049,2014-02-09,ham,2014,2,9,6
3509,2014-02-09,beef,2014,2,9,6
3417,2014-02-09,rolls/buns,2014,2,9,6
1817,2014-02-09,margarine,2014,2,9,6
3984,2014-02-09,other vegetables,2014,2,9,6
1446,2014-02-09,citrus fruit,2014,2,9,6
2243,2014-02-10,frozen potato products,2014,2,10,0
1983,2014-02-10,margarine,2014,2,10,0
2144,2014-02-10,curd,2014,2,10,0
4241,2014-02-10,yogurt,2014,2,10,0
4794,2014-02-10,beverages,2014,2,10,0
3937,2014-02-10,soda,2014,2,10,0
2177,2014-02-10,domestic eggs,2014,2,10,0
1791,2014-02-10,bottled water,2014,2,10,0
1219,2014-02-10,canned beer,2014,2,10,0
4241,2014-02-10,pot plants,2014,2,10,0
4241,2014-02-10,bottled water,2014,2,10,0
4416,2014-02-10,pastry,2014,2,10,0
2298,2014-02-10,specialty bar,2014,2,10,0
2298,2014-02-10,domestic eggs,2014,2,10,0
2240,2014-02-10,sugar,2014,2,10,0
1983,2014-02-10,bathroom cleaner,2014,2,10,0
1219,2014-02-10,brown bread,2014,2,10,0
1404,2014-02-10,sweet spreads,2014,2,10,0
2912,2014-02-10,yogurt,2014,2,10,0
1404,2014-02-10,long life bakery product,2014,2,10,0
1879,2014-02-10,dessert,2014,2,10,0
4952,2014-02-10,whole milk,2014,2,10,0
2298,2014-02-10,butter,2014,2,10,0
4416,2014-02-10,yogurt,2014,2,10,0
2240,2014-02-10,pastry,2014,2,10,0
1468,2014-02-10,whole milk,2014,2,10,0
4952,2014-02-10,meat,2014,2,10,0
2298,2014-02-10,root vegetables,2014,2,10,0
4416,2014-02-10,other vegetables,2014,2,10,0
1879,2014-02-10,chocolate,2014,2,10,0
2912,2014-02-10,whole milk,2014,2,10,0
2243,2014-02-10,meat,2014,2,10,0
3090,2014-02-10,whole milk,2014,2,10,0
4241,2014-02-10,soda,2014,2,10,0
4794,2014-02-10,root vegetables,2014,2,10,0
3937,2014-02-10,rolls/buns,2014,2,10,0
2177,2014-02-10,female sanitary products,2014,2,10,0
1791,2014-02-10,pastry,2014,2,10,0
2240,2014-02-10,shopping bags,2014,2,10,0
1468,2014-02-10,frozen dessert,2014,2,10,0
2144,2014-02-10,yogurt,2014,2,10,0
3090,2014-02-10,margarine,2014,2,10,0
2939,2014-02-11,grapes,2014,2,11,1
4613,2014-02-11,pet care,2014,2,11,1
3180,2014-02-11,rolls/buns,2014,2,11,1
3731,2014-02-11,shopping bags,2014,2,11,1
4771,2014-02-11,citrus fruit,2014,2,11,1
1948,2014-02-11,hamburger meat,2014,2,11,1
2175,2014-02-11,whipped/sour cream,2014,2,11,1
3696,2014-02-11,sparkling wine,2014,2,11,1
3970,2014-02-11,processed cheese,2014,2,11,1
1487,2014-02-11,butter,2014,2,11,1
2893,2014-02-11,white wine,2014,2,11,1
1487,2014-02-11,fruit/vegetable juice,2014,2,11,1
2923,2014-02-11,yogurt,2014,2,11,1
1080,2014-02-11,canned beer,2014,2,11,1
1487,2014-02-11,cling film/bags,2014,2,11,1
2907,2014-02-11,frozen potato products,2014,2,11,1
2907,2014-02-11,sugar,2014,2,11,1
2343,2014-02-11,soda,2014,2,11,1
3817,2014-02-11,waffles,2014,2,11,1
1948,2014-02-11,pastry,2014,2,11,1
2923,2014-02-11,specialty bar,2014,2,11,1
4961,2014-02-11,candy,2014,2,11,1
1080,2014-02-11,soda,2014,2,11,1
3216,2014-02-11,rolls/buns,2014,2,11,1
2175,2014-02-11,butter,2014,2,11,1
2343,2014-02-11,whipped/sour cream,2014,2,11,1
2789,2014-02-11,salty snack,2014,2,11,1
1126,2014-02-11,rolls/buns,2014,2,11,1
1817,2014-02-11,whole milk,2014,2,11,1
2907,2014-02-11,root vegetables,2014,2,11,1
2343,2014-02-11,whole milk,2014,2,11,1
3817,2014-02-11,bottled water,2014,2,11,1
3216,2014-02-11,other vegetables,2014,2,11,1
4961,2014-02-11,whole milk,2014,2,11,1
3696,2014-02-11,waffles,2014,2,11,1
4771,2014-02-11,meat,2014,2,11,1
2175,2014-02-11,turkey,2014,2,11,1
3817,2014-02-11,rolls/buns,2014,2,11,1
1487,2014-02-11,yogurt,2014,2,11,1
3731,2014-02-11,hard cheese,2014,2,11,1
3180,2014-02-11,other vegetables,2014,2,11,1
4613,2014-02-11,packaged fruit/vegetables,2014,2,11,1
2939,2014-02-11,bottled water,2014,2,11,1
3970,2014-02-11,berries,2014,2,11,1
2893,2014-02-11,hard cheese,2014,2,11,1
2789,2014-02-11,curd,2014,2,11,1
1126,2014-02-11,whipped/sour cream,2014,2,11,1
1817,2014-02-11,bottled beer,2014,2,11,1
2907,2014-02-11,whipped/sour cream,2014,2,11,1
1948,2014-02-11,bottled water,2014,2,11,1
2628,2014-02-12,candy,2014,2,12,2
1788,2014-02-12,other vegetables,2014,2,12,2
4066,2014-02-12,whole milk,2014,2,12,2
3994,2014-02-12,onions,2014,2,12,2
3007,2014-02-12,frozen dessert,2014,2,12,2
3208,2014-02-12,whole milk,2014,2,12,2
4917,2014-02-12,bottled beer,2014,2,12,2
4075,2014-02-12,brown bread,2014,2,12,2
3126,2014-02-12,whole milk,2014,2,12,2
1457,2014-02-12,cat food,2014,2,12,2
2105,2014-02-12,rolls/buns,2014,2,12,2
3933,2014-02-12,hard cheese,2014,2,12,2
3390,2014-02-12,shopping bags,2014,2,12,2
2086,2014-02-12,root vegetables,2014,2,12,2
3499,2014-02-12,sugar,2014,2,12,2
4132,2014-02-12,Instant food products,2014,2,12,2
1418,2014-02-12,butter,2014,2,12,2
1141,2014-02-12,soda,2014,2,12,2
1302,2014-02-12,yogurt,2014,2,12,2
4132,2014-02-12,newspapers,2014,2,12,2
3933,2014-02-12,salty snack,2014,2,12,2
1418,2014-02-12,pastry,2014,2,12,2
1486,2014-02-12,candles,2014,2,12,2
1302,2014-02-12,hard cheese,2014,2,12,2
2671,2014-02-12,white wine,2014,2,12,2
4383,2014-02-12,ice cream,2014,2,12,2
1141,2014-02-12,whole milk,2014,2,12,2
1945,2014-02-12,oil,2014,2,12,2
2671,2014-02-12,pip fruit,2014,2,12,2
1141,2014-02-12,rolls/buns,2014,2,12,2
1302,2014-02-12,shopping bags,2014,2,12,2
1418,2014-02-12,cake bar,2014,2,12,2
4075,2014-02-12,cream cheese ,2014,2,12,2
4917,2014-02-12,pastry,2014,2,12,2
3208,2014-02-12,fruit/vegetable juice,2014,2,12,2
1457,2014-02-12,whole milk,2014,2,12,2
3994,2014-02-12,soft cheese,2014,2,12,2
3007,2014-02-12,canned beer,2014,2,12,2
1788,2014-02-12,canned beer,2014,2,12,2
4066,2014-02-12,whole milk,2014,2,12,2
4383,2014-02-12,whole milk,2014,2,12,2
3499,2014-02-12,sausage,2014,2,12,2
2086,2014-02-12,bottled water,2014,2,12,2
3390,2014-02-12,whole milk,2014,2,12,2
1945,2014-02-12,fruit/vegetable juice,2014,2,12,2
2105,2014-02-12,curd,2014,2,12,2
3126,2014-02-12,sausage,2014,2,12,2
2628,2014-02-12,berries,2014,2,12,2
1486,2014-02-12,soda,2014,2,12,2
3664,2014-02-13,pastry,2014,2,13,3
3982,2014-02-13,dessert,2014,2,13,3
1597,2014-02-13,cake bar,2014,2,13,3
2421,2014-02-13,rolls/buns,2014,2,13,3
1896,2014-02-13,newspapers,2014,2,13,3
4633,2014-02-13,specialty chocolate,2014,2,13,3
3785,2014-02-13,fruit/vegetable juice,2014,2,13,3
2377,2014-02-13,pastry,2014,2,13,3
1895,2014-02-13,soups,2014,2,13,3
4145,2014-02-13,candy,2014,2,13,3
2890,2014-02-13,soda,2014,2,13,3
2746,2014-02-13,curd,2014,2,13,3
2890,2014-02-13,flour,2014,2,13,3
1621,2014-02-13,shopping bags,2014,2,13,3
2854,2014-02-13,bottled beer,2014,2,13,3
2222,2014-02-13,curd cheese,2014,2,13,3
4872,2014-02-13,domestic eggs,2014,2,13,3
3785,2014-02-13,cream cheese ,2014,2,13,3
2377,2014-02-13,bottled beer,2014,2,13,3
1895,2014-02-13,specialty cheese,2014,2,13,3
4145,2014-02-13,shopping bags,2014,2,13,3
3664,2014-02-13,napkins,2014,2,13,3
1621,2014-02-13,detergent,2014,2,13,3
2116,2014-02-13,other vegetables,2014,2,13,3
1494,2014-02-13,bottled water,2014,2,13,3
1279,2014-02-13,butter,2014,2,13,3
3507,2014-02-13,root vegetables,2014,2,13,3
4872,2014-02-13,newspapers,2014,2,13,3
1648,2014-02-13,newspapers,2014,2,13,3
2890,2014-02-13,bottled water,2014,2,13,3
1621,2014-02-13,beef,2014,2,13,3
2222,2014-02-13,grapes,2014,2,13,3
1279,2014-02-13,oil,2014,2,13,3
3507,2014-02-13,photo/film,2014,2,13,3
2116,2014-02-13,fruit/vegetable juice,2014,2,13,3
2746,2014-02-13,dental care,2014,2,13,3
3982,2014-02-13,canned beer,2014,2,13,3
2854,2014-02-13,rolls/buns,2014,2,13,3
2421,2014-02-13,pastry,2014,2,13,3
1896,2014-02-13,soda,2014,2,13,3
4633,2014-02-13,onions,2014,2,13,3
4872,2014-02-13,bottled beer,2014,2,13,3
1494,2014-02-13,rolls/buns,2014,2,13,3
1648,2014-02-13,red/blush wine,2014,2,13,3
2890,2014-02-13,shopping bags,2014,2,13,3
1621,2014-02-13,waffles,2014,2,13,3
2854,2014-02-13,napkins,2014,2,13,3
1597,2014-02-13,frozen meals,2014,2,13,3
2222,2014-02-13,chewing gum,2014,2,13,3
3901,2014-02-14,whole milk,2014,2,14,4
1102,2014-02-14,frozen vegetables,2014,2,14,4
1929,2014-02-14,soda,2014,2,14,4
3164,2014-02-14,coffee,2014,2,14,4
3010,2014-02-14,other vegetables,2014,2,14,4
2626,2014-02-14,yogurt,2014,2,14,4
2886,2014-02-14,waffles,2014,2,14,4
1783,2014-02-14,yogurt,2014,2,14,4
4173,2014-02-14,whipped/sour cream,2014,2,14,4
2312,2014-02-14,pastry,2014,2,14,4
2626,2014-02-14,other vegetables,2014,2,14,4
4153,2014-02-14,chocolate,2014,2,14,4
3502,2014-02-14,coffee,2014,2,14,4
3158,2014-02-14,processed cheese,2014,2,14,4
2153,2014-02-14,soda,2014,2,14,4
3158,2014-02-14,margarine,2014,2,14,4
4387,2014-02-14,cream cheese ,2014,2,14,4
2693,2014-02-14,liqueur,2014,2,14,4
4153,2014-02-14,flour,2014,2,14,4
3917,2014-02-14,soda,2014,2,14,4
1783,2014-02-14,misc. beverages,2014,2,14,4
3502,2014-02-14,soda,2014,2,14,4
1342,2014-02-14,white bread,2014,2,14,4
2153,2014-02-14,shopping bags,2014,2,14,4
1966,2014-02-14,frozen vegetables,2014,2,14,4
4153,2014-02-14,UHT-milk,2014,2,14,4
1342,2014-02-14,napkins,2014,2,14,4
1966,2014-02-14,grapes,2014,2,14,4
2081,2014-02-14,seasonal products,2014,2,14,4
2693,2014-02-14,bottled water,2014,2,14,4
4394,2014-02-14,berries,2014,2,14,4
3917,2014-02-14,sausage,2014,2,14,4
2930,2014-02-14,bottled water,2014,2,14,4
2584,2014-02-14,whole milk,2014,2,14,4
1575,2014-02-14,rolls/buns,2014,2,14,4
4387,2014-02-14,soda,2014,2,14,4
2693,2014-02-14,coffee,2014,2,14,4
4394,2014-02-14,other vegetables,2014,2,14,4
1966,2014-02-14,vinegar,2014,2,14,4
4153,2014-02-14,whole milk,2014,2,14,4
2312,2014-02-14,pip fruit,2014,2,14,4
2626,2014-02-14,chocolate,2014,2,14,4
4173,2014-02-14,candy,2014,2,14,4
4153,2014-02-14,sausage,2014,2,14,4
2886,2014-02-14,curd,2014,2,14,4
4387,2014-02-14,frozen vegetables,2014,2,14,4
1575,2014-02-14,newspapers,2014,2,14,4
2584,2014-02-14,Instant food products,2014,2,14,4
2930,2014-02-14,curd,2014,2,14,4
4153,2014-02-14,long life bakery product,2014,2,14,4
3917,2014-02-14,whipped/sour cream,2014,2,14,4
1102,2014-02-14,root vegetables,2014,2,14,4
1929,2014-02-14,curd,2014,2,14,4
3164,2014-02-14,citrus fruit,2014,2,14,4
3010,2014-02-14,root vegetables,2014,2,14,4
2081,2014-02-14,hamburger meat,2014,2,14,4
3901,2014-02-14,rolls/buns,2014,2,14,4
1783,2014-02-14,misc. beverages,2014,2,14,4
1318,2014-02-15,mustard,2014,2,15,5
3960,2014-02-15,rolls/buns,2014,2,15,5
3080,2014-02-15,yogurt,2014,2,15,5
4441,2014-02-15,butter,2014,2,15,5
2156,2014-02-15,chocolate,2014,2,15,5
1050,2014-02-15,beverages,2014,2,15,5
2322,2014-02-15,cake bar,2014,2,15,5
1751,2014-02-15,candy,2014,2,15,5
3400,2014-02-15,hard cheese,2014,2,15,5
2135,2014-02-15,hard cheese,2014,2,15,5
4661,2014-02-15,cream cheese ,2014,2,15,5
1472,2014-02-15,curd cheese,2014,2,15,5
3960,2014-02-15,rolls/buns,2014,2,15,5
1472,2014-02-15,misc. beverages,2014,2,15,5
1011,2014-02-15,rolls/buns,2014,2,15,5
1966,2014-02-15,specialty cheese,2014,2,15,5
1998,2014-02-15,pastry,2014,2,15,5
1881,2014-02-15,frozen dessert,2014,2,15,5
2135,2014-02-15,salty snack,2014,2,15,5
4661,2014-02-15,soda,2014,2,15,5
1318,2014-02-15,yogurt,2014,2,15,5
4441,2014-02-15,bottled beer,2014,2,15,5
3080,2014-02-15,domestic eggs,2014,2,15,5
3919,2014-02-15,pastry,2014,2,15,5
1011,2014-02-15,bottled water,2014,2,15,5
2135,2014-02-15,newspapers,2014,2,15,5
1881,2014-02-15,bottled water,2014,2,15,5
3798,2014-02-15,chocolate marshmallow,2014,2,15,5
3960,2014-02-15,whipped/sour cream,2014,2,15,5
3751,2014-02-15,specialty bar,2014,2,15,5
1472,2014-02-15,pork,2014,2,15,5
1011,2014-02-15,citrus fruit,2014,2,15,5
1966,2014-02-15,other vegetables,2014,2,15,5
1998,2014-02-15,misc. beverages,2014,2,15,5
4376,2014-02-15,other vegetables,2014,2,15,5
3714,2014-02-15,other vegetables,2014,2,15,5
1881,2014-02-15,root vegetables,2014,2,15,5
3960,2014-02-15,root vegetables,2014,2,15,5
3919,2014-02-15,berries,2014,2,15,5
2156,2014-02-15,soda,2014,2,15,5
2135,2014-02-15,instant coffee,2014,2,15,5
1751,2014-02-15,whole milk,2014,2,15,5
3714,2014-02-15,domestic eggs,2014,2,15,5
3798,2014-02-15,soda,2014,2,15,5
4376,2014-02-15,rolls/buns,2014,2,15,5
1998,2014-02-15,whipped/sour cream,2014,2,15,5
3400,2014-02-15,rolls/buns,2014,2,15,5
1011,2014-02-15,candy,2014,2,15,5
1966,2014-02-15,meat spreads,2014,2,15,5
3751,2014-02-15,semi-finished bread,2014,2,15,5
1050,2014-02-15,waffles,2014,2,15,5
2322,2014-02-15,pip fruit,2014,2,15,5
1472,2014-02-15,curd,2014,2,15,5
4935,2014-02-16,cat food,2014,2,16,6
2719,2014-02-16,rolls/buns,2014,2,16,6
4172,2014-02-16,whipped/sour cream,2014,2,16,6
4162,2014-02-16,red/blush wine,2014,2,16,6
3748,2014-02-16,pastry,2014,2,16,6
4098,2014-02-16,yogurt,2014,2,16,6
2796,2014-02-16,oil,2014,2,16,6
4163,2014-02-16,newspapers,2014,2,16,6
2611,2014-02-16,margarine,2014,2,16,6
3535,2014-02-16,rolls/buns,2014,2,16,6
1193,2014-02-16,shopping bags,2014,2,16,6
4939,2014-02-16,bottled beer,2014,2,16,6
4433,2014-02-16,grapes,2014,2,16,6
3612,2014-02-16,seasonal products,2014,2,16,6
2093,2014-02-16,waffles,2014,2,16,6
3612,2014-02-16,flour,2014,2,16,6
3769,2014-02-16,pickled vegetables,2014,2,16,6
4935,2014-02-16,newspapers,2014,2,16,6
2416,2014-02-16,pastry,2014,2,16,6
2416,2014-02-16,margarine,2014,2,16,6
4098,2014-02-16,bottled water,2014,2,16,6
1632,2014-02-16,soda,2014,2,16,6
3748,2014-02-16,brown bread,2014,2,16,6
2719,2014-02-16,hygiene articles,2014,2,16,6
4162,2014-02-16,margarine,2014,2,16,6
3769,2014-02-16,hygiene articles,2014,2,16,6
3662,2014-02-16,bottled water,2014,2,16,6
2416,2014-02-16,fruit/vegetable juice,2014,2,16,6
3736,2014-02-16,semi-finished bread,2014,2,16,6
2792,2014-02-16,brown bread,2014,2,16,6
2439,2014-02-16,whole milk,2014,2,16,6
1632,2014-02-16,brown bread,2014,2,16,6
3022,2014-02-16,chicken,2014,2,16,6
4202,2014-02-16,female sanitary products,2014,2,16,6
2792,2014-02-16,mayonnaise,2014,2,16,6
2439,2014-02-16,packaged fruit/vegetables,2014,2,16,6
2416,2014-02-16,butter milk,2014,2,16,6
3535,2014-02-16,whole milk,2014,2,16,6
2611,2014-02-16,roll products ,2014,2,16,6
4163,2014-02-16,other vegetables,2014,2,16,6
2796,2014-02-16,whipped/sour cream,2014,2,16,6
4939,2014-02-16,fruit/vegetable juice,2014,2,16,6
4098,2014-02-16,other vegetables,2014,2,16,6
2719,2014-02-16,whole milk,2014,2,16,6
4202,2014-02-16,other vegetables,2014,2,16,6
3748,2014-02-16,hamburger meat,2014,2,16,6
3022,2014-02-16,rolls/buns,2014,2,16,6
3736,2014-02-16,liquor (appetizer),2014,2,16,6
1632,2014-02-16,shopping bags,2014,2,16,6
3662,2014-02-16,white wine,2014,2,16,6
2093,2014-02-16,whipped/sour cream,2014,2,16,6
1193,2014-02-16,soda,2014,2,16,6
4935,2014-02-16,bottled beer,2014,2,16,6
4172,2014-02-16,Instant food products,2014,2,16,6
4162,2014-02-16,curd cheese,2014,2,16,6
4433,2014-02-16,whole milk,2014,2,16,6
4192,2014-02-17,canned beer,2014,2,17,0
4770,2014-02-17,roll products ,2014,2,17,0
4133,2014-02-17,pastry,2014,2,17,0
2241,2014-02-17,frozen vegetables,2014,2,17,0
1166,2014-02-17,brown bread,2014,2,17,0
4710,2014-02-17,salty snack,2014,2,17,0
2788,2014-02-17,domestic eggs,2014,2,17,0
2697,2014-02-17,dishes,2014,2,17,0
1865,2014-02-17,oil,2014,2,17,0
3920,2014-02-17,whole milk,2014,2,17,0
2059,2014-02-17,long life bakery product,2014,2,17,0
1581,2014-02-17,napkins,2014,2,17,0
4320,2014-02-17,rolls/buns,2014,2,17,0
3920,2014-02-17,brandy,2014,2,17,0
2316,2014-02-17,pip fruit,2014,2,17,0
1684,2014-02-17,curd,2014,2,17,0
2241,2014-02-17,rolls/buns,2014,2,17,0
4192,2014-02-17,whole milk,2014,2,17,0
1903,2014-02-17,sweet spreads,2014,2,17,0
4710,2014-02-17,pickled vegetables,2014,2,17,0
3895,2014-02-17,other vegetables,2014,2,17,0
3895,2014-02-17,fruit/vegetable juice,2014,2,17,0
4430,2014-02-17,margarine,2014,2,17,0
2813,2014-02-17,chocolate,2014,2,17,0
4192,2014-02-17,oil,2014,2,17,0
1903,2014-02-17,margarine,2014,2,17,0
2813,2014-02-17,cake bar,2014,2,17,0
2460,2014-02-17,soda,2014,2,17,0
4430,2014-02-17,pip fruit,2014,2,17,0
1166,2014-02-17,root vegetables,2014,2,17,0
1900,2014-02-17,bottled beer,2014,2,17,0
3910,2014-02-17,pet care,2014,2,17,0
4788,2014-02-17,other vegetables,2014,2,17,0
4414,2014-02-17,rolls/buns,2014,2,17,0
1900,2014-02-17,pip fruit,2014,2,17,0
3895,2014-02-17,other vegetables,2014,2,17,0
4430,2014-02-17,rolls/buns,2014,2,17,0
2813,2014-02-17,tropical fruit,2014,2,17,0
4710,2014-02-17,other vegetables,2014,2,17,0
3920,2014-02-17,soda,2014,2,17,0
1865,2014-02-17,onions,2014,2,17,0
2697,2014-02-17,berries,2014,2,17,0
2788,2014-02-17,dessert,2014,2,17,0
1581,2014-02-17,newspapers,2014,2,17,0
4015,2014-02-17,canned beer,2014,2,17,0
4192,2014-02-17,root vegetables,2014,2,17,0
4414,2014-02-17,beef,2014,2,17,0
4788,2014-02-17,whipped/sour cream,2014,2,17,0
3910,2014-02-17,soda,2014,2,17,0
3895,2014-02-17,dessert,2014,2,17,0
1684,2014-02-17,white wine,2014,2,17,0
2316,2014-02-17,bottled beer,2014,2,17,0
4015,2014-02-17,bottled beer,2014,2,17,0
4320,2014-02-17,whole milk,2014,2,17,0
2059,2014-02-17,tropical fruit,2014,2,17,0
4770,2014-02-17,chicken,2014,2,17,0
4133,2014-02-17,root vegetables,2014,2,17,0
2241,2014-02-17,root vegetables,2014,2,17,0
2460,2014-02-17,bottled water,2014,2,17,0
4674,2014-02-18,other vegetables,2014,2,18,1
1432,2014-02-18,specialty bar,2014,2,18,1
2138,2014-02-18,long life bakery product,2014,2,18,1
2627,2014-02-18,coffee,2014,2,18,1
4088,2014-02-18,oil,2014,2,18,1
4388,2014-02-18,UHT-milk,2014,2,18,1
4832,2014-02-18,white bread,2014,2,18,1
2072,2014-02-18,salty snack,2014,2,18,1
3587,2014-02-18,soda,2014,2,18,1
1134,2014-02-18,newspapers,2014,2,18,1
4705,2014-02-18,mayonnaise,2014,2,18,1
2794,2014-02-18,whole milk,2014,2,18,1
1526,2014-02-18,other vegetables,2014,2,18,1
3849,2014-02-18,female sanitary products,2014,2,18,1
3041,2014-02-18,pastry,2014,2,18,1
4264,2014-02-18,newspapers,2014,2,18,1
2316,2014-02-18,shopping bags,2014,2,18,1
1290,2014-02-18,rice,2014,2,18,1
4388,2014-02-18,butter milk,2014,2,18,1
3849,2014-02-18,dessert,2014,2,18,1
3041,2014-02-18,shopping bags,2014,2,18,1
4264,2014-02-18,soda,2014,2,18,1
3495,2014-02-18,canned vegetables,2014,2,18,1
2316,2014-02-18,rice,2014,2,18,1
1290,2014-02-18,margarine,2014,2,18,1
3849,2014-02-18,sugar,2014,2,18,1
2794,2014-02-18,canned beer,2014,2,18,1
4136,2014-02-18,frozen fish,2014,2,18,1
3495,2014-02-18,fruit/vegetable juice,2014,2,18,1
4464,2014-02-18,butter,2014,2,18,1
1924,2014-02-18,cream cheese ,2014,2,18,1
1432,2014-02-18,berries,2014,2,18,1
2649,2014-02-18,whole milk,2014,2,18,1
2131,2014-02-18,citrus fruit,2014,2,18,1
2452,2014-02-18,frankfurter,2014,2,18,1
4464,2014-02-18,sausage,2014,2,18,1
1924,2014-02-18,white wine,2014,2,18,1
4136,2014-02-18,sugar,2014,2,18,1
3849,2014-02-18,berries,2014,2,18,1
4388,2014-02-18,tropical fruit,2014,2,18,1
1134,2014-02-18,cream cheese ,2014,2,18,1
3587,2014-02-18,misc. beverages,2014,2,18,1
2072,2014-02-18,newspapers,2014,2,18,1
4922,2014-02-18,sausage,2014,2,18,1
2794,2014-02-18,chicken,2014,2,18,1
4832,2014-02-18,turkey,2014,2,18,1
2452,2014-02-18,domestic eggs,2014,2,18,1
2131,2014-02-18,soda,2014,2,18,1
1432,2014-02-18,pip fruit,2014,2,18,1
1526,2014-02-18,domestic eggs,2014,2,18,1
4705,2014-02-18,hard cheese,2014,2,18,1
2649,2014-02-18,hard cheese,2014,2,18,1
1432,2014-02-18,cat food,2014,2,18,1
2138,2014-02-18,pip fruit,2014,2,18,1
4922,2014-02-18,other vegetables,2014,2,18,1
2627,2014-02-18,beverages,2014,2,18,1
4088,2014-02-18,onions,2014,2,18,1
4674,2014-02-18,seasonal products,2014,2,18,1
3111,2014-02-19,bottled water,2014,2,19,2
3808,2014-02-19,other vegetables,2014,2,19,2
1158,2014-02-19,bottled water,2014,2,19,2
3320,2014-02-19,bottled beer,2014,2,19,2
3182,2014-02-19,Instant food products,2014,2,19,2
2355,2014-02-19,domestic eggs,2014,2,19,2
4266,2014-02-19,margarine,2014,2,19,2
2552,2014-02-19,chocolate,2014,2,19,2
4009,2014-02-19,cream cheese ,2014,2,19,2
1350,2014-02-19,frozen vegetables,2014,2,19,2
2129,2014-02-19,oil,2014,2,19,2
2355,2014-02-19,ice cream,2014,2,19,2
